;combined_fips;W;GEO.id2;GEO.display-label;HC01_EST_VC15
1534;28041;-0.629671361502;28041;Greene County, Mississippi;50420
1535;28043;-0.14882206473899995;28043;Grenada County, Mississippi;48426
1536;28045;-0.5937089684310001;28045;Hancock County, Mississippi;54903
1537;28047;-0.306575810297;28047;Harrison County, Mississippi;55093
1538;28049;0.43701931480499995;28049;Hinds County, Mississippi;53843
1539;28051;0.662739531583;28051;Holmes County, Mississippi;31828
1540;28053;0.48013337038100007;28053;Humphreys County, Mississippi;36352
1541;28055;0.138769670959;28055;Issaquena County, Mississippi;33407
1542;28057;-0.75617604318;28057;Itawamba County, Mississippi;50009
1543;28059;-0.39848234905999996;28059;Jackson County, Mississippi;63303
1544;28061;0.039560699102999974;28061;Jasper County, Mississippi;44040
1545;28063;0.7380150298;28063;Jefferson County, Mississippi;34069
1546;28065;0.20105820105900002;28065;Jefferson Davis County, Mississippi;35657
1547;28067;-0.4363893805310001;28067;Jones County, Mississippi;54053
1548;28069;0.226126320328;28069;Kemper County, Mississippi;37641
1549;28071;-0.14784645148199999;28071;Lafayette County, Mississippi;63830
1550;28073;-0.5562264775219999;28073;Lamar County, Mississippi;68859
1551;28075;-0.23005489004700003;28075;Lauderdale County, Mississippi;55126
1552;28077;-0.2987833781;28077;Lawrence County, Mississippi;48894
1553;28079;-0.14177335229999993;28079;Leake County, Mississippi;48144
1554;28081;-0.3771814599370001;28081;Lee County, Mississippi;57261
1555;28083;0.40978465398300007;28083;Leflore County, Mississippi;37647
1556;28085;-0.400974132824;28085;Lincoln County, Mississippi;49334
1557;28087;-0.06281077210699998;28087;Lowndes County, Mississippi;53058
1558;28089;-0.16091724382900008;28089;Madison County, Mississippi;90531
1559;28091;-0.36048239098199997;28091;Marion County, Mississippi;50653
1560;28093;0.09654374744800004;28093;Marshall County, Mississippi;50703
1561;28095;-0.292883847665;28095;Monroe County, Mississippi;47989
1562;28097;-0.13431042767899992;28097;Montgomery County, Mississippi;42307
1563;28099;-0.473749760491;28099;Neshoba County, Mississippi;49797
1564;28101;-0.39329764952299995;28101;Newton County, Mississippi;53013
1565;28103;0.56861682918;28103;Noxubee County, Mississippi;38390
1566;28105;0.011144820754000029;28105;Oktibbeha County, Mississippi;52922
1567;28107;-0.004779857277999955;28107;Panola County, Mississippi;51165
1568;28109;-0.667495897952;28109;Pearl River County, Mississippi;50743
1569;28111;-0.536634756996;28111;Perry County, Mississippi;47107
1570;28113;-0.007164331862000051;28113;Pike County, Mississippi;45306
1571;28115;-0.6196765726859998;28115;Pontotoc County, Mississippi;53431
1572;28117;-0.565292270287;28117;Prentiss County, Mississippi;44840
1573;28119;0.38920369818100004;28119;Quitman County, Mississippi;36357
1574;28121;-0.5285057696069999;28121;Rankin County, Mississippi;73107
1575;28123;-0.17664943751900009;28123;Scott County, Mississippi;47092
1576;28125;0.348390446521;28125;Sharkey County, Mississippi;42350
1577;28127;-0.308514365803;28127;Simpson County, Mississippi;46424
1578;28129;-0.5663049232399999;28129;Smith County, Mississippi;54544
1579;28131;-0.5354899497490001;28131;Stone County, Mississippi;55554
1580;28133;0.403146927493;28133;Sunflower County, Mississippi;42501
1581;28135;0.14906303236799995;28135;Tallahatchie County, Mississippi;42547
1582;28137;-0.31442620072;28137;Tate County, Mississippi;59983
1583;28139;-0.587772066061;28139;Tippah County, Mississippi;50770
1584;28141;-0.737304452467;28141;Tishomingo County, Mississippi;46506
1585;28143;0.5015882183079999;28143;Tunica County, Mississippi;43598
1586;28145;-0.632319324775;28145;Union County, Mississippi;49811
1587;28147;-0.15214080216600007;28147;Walthall County, Mississippi;45730
1588;28149;-0.04932465685999993;28149;Warren County, Mississippi;55951
1589;28151;0.364147965136;28151;Washington County, Mississippi;44255
1590;28153;-0.258443465492;28153;Wayne County, Mississippi;52172
1591;28155;-0.5867834394910001;28155;Webster County, Mississippi;48007
1592;28157;0.364398658361;28157;Wilkinson County, Mississippi;41067
1593;28159;-0.12495724546800008;28159;Winston County, Mississippi;46755
1594;28161;-0.130736216573;28161;Yalobusha County, Mississippi;46534
1595;28163;0.06601293974899991;28163;Yazoo County, Mississippi;41110
1596;30001;-0.45508982036;30001;Beaverhead County, Montana;59520
1597;30003;0.05496624879500006;30003;Big Horn County, Montana;54198
1598;30005;-0.027470431132999962;30005;Blaine County, Montana;47951
1599;30007;-0.5692605747499999;30007;Broadwater County, Montana;67384
1600;30009;-0.321627553605;30009;Carbon County, Montana;62133
1601;30011;-0.7812097812098999;30011;Carter County, Montana;65296
1602;30013;-0.21573791838100004;30013;Cascade County, Montana;60376
1603;30015;-0.368339167639;30015;Chouteau County, Montana;55034
1604;30017;-0.479300291545;30017;Custer County, Montana;60630
1605;30019;-0.590336134454;30019;Daniels County, Montana;67433
1606;30021;-0.584593902722;30021;Dawson County, Montana;65390
1607;30023;0.06879726762599997;30023;Deer Lodge County, Montana;51502
1608;30025;-0.761194029851;30025;Fallon County, Montana;77600
1609;30027;-0.52559667935;30027;Fergus County, Montana;56973
1610;30029;-0.365074549237;30029;Flathead County, Montana;63365
1611;30031;0.009948436812000083;30031;Gallatin County, Montana;73908
1612;30033;-0.8657342657346001;30033;Garfield County, Montana;59487
1613;30035;0.297444153753;30035;Glacier County, Montana;47286
1614;30037;-0.6282051282060002;30037;Golden Valley County, Montana;47592
1615;30039;-0.4063564131670001;30039;Granite County, Montana;60030
1616;30041;-0.17268000630199998;30041;Hill County, Montana;54805
1617;30043;-0.32501912777400005;30043;Jefferson County, Montana;75920
1618;30045;-0.5340622371739999;30045;Judith Basin County, Montana;58481
1619;30047;-0.21321135059699997;30047;Lake County, Montana;54173
1620;30049;-0.06926432620099998;30049;Lewis and Clark County, Montana;67925
1621;30051;-0.516332982087;30051;Liberty County, Montana;60915
1622;30053;-0.505945945945;30053;Lincoln County, Montana;49440
1623;30057;-0.4471112999149999;30057;Madison County, Montana;63742
1624;30055;-0.666666666667;30055;McCone County, Montana;64268
1625;30059;-0.5536082474230001;30059;Meagher County, Montana;49325
1626;30061;-0.408814589665;30061;Mineral County, Montana;47743
1627;30063;0.157863491121;30063;Missoula County, Montana;62703
1628;30065;-0.678036605657;30065;Musselshell County, Montana;53893
1629;30067;-0.1491828621900001;30067;Park County, Montana;59139
1630;30069;-0.7711598746077;30069;Petroleum County, Montana;54110
1631;30071;-0.6520726595250002;30071;Phillips County, Montana;50080
1632;30073;-0.389673105497;30073;Pondera County, Montana;58594
1633;30075;-0.7191977077370001;30075;Powder River County, Montana;61846
1634;30077;-0.530346820809;30077;Powell County, Montana;56453
1635;30079;-0.663265306123;30079;Prairie County, Montana;55052
1636;30081;-0.385577663962;30081;Ravalli County, Montana;51948
1637;30083;-0.668329177058;30083;Richland County, Montana;82001
1638;30085;-0.06253585771600001;30085;Roosevelt County, Montana;50701
1639;30087;-0.36997319034799997;30087;Rosebud County, Montana;62664
1640;30089;-0.520694941237;30089;Sanders County, Montana;44573
1641;30091;-0.4169863013699999;30091;Sheridan County, Montana;67890
1642;30093;0.142228011413;30093;Silver Bow County, Montana;53588
1643;30095;-0.566029900332;30095;Stillwater County, Montana;69706
1644;30097;-0.5690900337020001;30097;Sweet Grass County, Montana;64552
1645;30099;-0.429207763283;30099;Teton County, Montana;60053
1646;30101;-0.5431119920710001;30101;Toole County, Montana;54624
1647;30103;-0.659863945578;30103;Treasure County, Montana;46473
1648;30105;-0.469170984456;30105;Valley County, Montana;60364
1649;30107;-0.5568669527900001;30107;Wheatland County, Montana;44732
1650;30109;-0.7598499061920001;30109;Wibaux County, Montana;49833
1651;30111;-0.27148047932;30111;Yellowstone County, Montana;72240
1652;37001;-0.12946119196100003;37001;Alamance County, North Carolina;57522
1653;37003;-0.559435900284;37003;Alexander County, North Carolina;50695
1654;37005;-0.47736862293900006;37005;Alleghany County, North Carolina;46617
1655;37007;0.12555320377199997;37007;Anson County, North Carolina;44074
1656;37009;-0.44658054711199996;37009;Ashe County, North Carolina;48696
1657;37011;-0.5652605459050001;37011;Avery County, North Carolina;55591
1658;37013;-0.24488325776499997;37013;Beaufort County, North Carolina;53366
1659;37015;0.2517057569289999;37015;Bertie County, North Carolina;42546
1660;37017;-0.09464523915400003;37017;Bladen County, North Carolina;43770
1661;37019;-0.287309493718;37019;Brunswick County, North Carolina;63200
1662;37021;0.145702454147;37021;Buncombe County, North Carolina;62781
1663;37023;-0.39351187629500006;37023;Burke County, North Carolina;50341
1664;37025;-0.19973187402399994;37025;Cabarrus County, North Carolina;70846
1665;37027;-0.506224298542;37027;Caldwell County, North Carolina;47959
1666;37029;-0.45778497671600005;37029;Camden County, North Carolina;70422
1667;37031;-0.44481161461599994;37031;Carteret County, North Carolina;65436
1668;37033;-0.11497860199699994;37033;Caswell County, North Carolina;48609
1669;37035;-0.380102722859;37035;Catawba County, North Carolina;60473
1670;37037;0.10084442169899993;37037;Chatham County, North Carolina;79129
1671;37039;-0.5701298701290001;37039;Cherokee County, North Carolina;44633
1672;37041;-0.143218908272;37041;Chowan County, North Carolina;51858
1673;37043;-0.5170773152079999;37043;Clay County, North Carolina;51117
1674;37045;-0.30582051340199995;37045;Cleveland County, North Carolina;51751
1675;37047;-0.22094410361299993;37047;Columbus County, North Carolina;48808
1676;37049;-0.21792736475500007;37049;Craven County, North Carolina;60464
1677;37051;0.160206427549;37051;Cumberland County, North Carolina;57531
1678;37053;-0.49834983498400004;37053;Currituck County, North Carolina;72338
1679;37055;-0.22115839865399994;37055;Dare County, North Carolina;70630
1680;37057;-0.4935497757350001;37057;Davidson County, North Carolina;57650
1681;37059;-0.481217798595;37059;Davie County, North Carolina;71637
1682;37061;-0.191980971798;37061;Duplin County, North Carolina;46378
1683;37063;0.603840763104;37063;Durham County, North Carolina;73749
1684;37065;0.321786395165;37065;Edgecombe County, North Carolina;45497
1685;37067;0.10257435843899992;37067;Forsyth County, North Carolina;65908
1686;37069;-0.11735001003299994;37069;Franklin County, North Carolina;55412
1687;37071;-0.3213276836159999;37071;Gaston County, North Carolina;57737
1688;37073;-0.09009009009000002;37073;Gates County, North Carolina;57314
1689;37075;-0.6104054714220002;37075;Graham County, North Carolina;47005
1690;37077;-0.025000000000000078;37077;Granville County, North Carolina;61848
1691;37079;-0.09834019717999992;37079;Greene County, North Carolina;47670
1692;37081;0.20028006204199994;37081;Guilford County, North Carolina;66129
1693;37083;0.26879948555200006;37083;Halifax County, North Carolina;46898
1694;37085;-0.24081859637399994;37085;Harnett County, North Carolina;58198
1695;37087;-0.27954635893400004;37087;Haywood County, North Carolina;57129
1696;37089;-0.2793698292549999;37089;Henderson County, North Carolina;60240
1697;37091;0.3767326732679999;37091;Hertford County, North Carolina;45360
1698;37093;0.10825348798099993;37093;Hoke County, North Carolina;52696
1699;37095;-0.140343158821;37095;Hyde County, North Carolina;50599
1700;37097;-0.368191559206;37097;Iredell County, North Carolina;72175
1701;37099;-0.11897356143099996;37099;Jackson County, North Carolina;51588
1702;37101;-0.30665972821799997;37101;Johnston County, North Carolina;62901
1703;37103;-0.17860686644200002;37103;Jones County, North Carolina;48162
1704;37105;-0.13150429567199995;37105;Lee County, North Carolina;57430
1705;37107;-0.06282352941200003;37107;Lenoir County, North Carolina;49522
1706;37109;-0.47699561459099993;37109;Lincoln County, North Carolina;67876
1707;37113;-0.41497461928999996;37113;Macon County, North Carolina;53035
1708;37115;-0.2586175451389999;37115;Madison County, North Carolina;51017
1709;37117;-0.005062436719000085;37117;Martin County, North Carolina;46124
1710;37111;-0.5047808968649999;37111;McDowell County, North Carolina;46065
1711;37119;0.298711225245;37119;Mecklenburg County, North Carolina;83907
1712;37121;-0.583794665325;37121;Mitchell County, North Carolina;50472
1713;37123;-0.25871255131399995;37123;Montgomery County, North Carolina;49198
1714;37125;-0.295836300423;37125;Moore County, North Carolina;70448
1715;37127;-0.002515830543999953;37127;Nash County, North Carolina;57778
1716;37129;-0.04088764633900005;37129;New Hanover County, North Carolina;70315
1717;37131;0.26196086466500007;37131;Northampton County, North Carolina;42400
1718;37133;-0.34654287985000004;37133;Onslow County, North Carolina;56634
1719;37135;0.510234247776;37135;Orange County, North Carolina;95439
1720;37137;-0.265505020673;37137;Pamlico County, North Carolina;57740
1721;37139;0.021987738741000018;37139;Pasquotank County, North Carolina;58513
1722;37141;-0.30404107565000005;37141;Pender County, North Carolina;61079
1723;37143;-0.280818802122;37143;Perquimans County, North Carolina;55503
1724;37145;-0.17323732062400005;37145;Person County, North Carolina;52167
1725;37147;0.07380149238500006;37147;Pitt County, North Carolina;58421
1726;37149;-0.28191737386899995;37149;Polk County, North Carolina;61522
1727;37151;-0.567193272027;37151;Randolph County, North Carolina;53781
1728;37153;-0.10147238611500004;37153;Richmond County, North Carolina;43792
1729;37155;-0.04858822933099999;37155;Robeson County, North Carolina;42741
1730;37157;-0.29985014743500005;37157;Rockingham County, North Carolina;49532
1731;37159;-0.367481530803;37159;Rowan County, North Carolina;55457
1732;37161;-0.47853111141000004;37161;Rutherford County, North Carolina;47071
1733;37163;-0.16674467587200004;37163;Sampson County, North Carolina;49405
1734;37165;0.07763952557699999;37165;Scotland County, North Carolina;41490
1735;37167;-0.501850531392;37167;Stanly County, North Carolina;52191
1736;37169;-0.555901181137;37169;Stokes County, North Carolina;50134
1737;37171;-0.50712187727;37171;Surry County, North Carolina;49712
1738;37173;-0.229187562688;37173;Swain County, North Carolina;49001
1739;37175;-0.2248279816519999;37175;Transylvania County, North Carolina;55915
1740;37177;-0.15470588235299998;37177;Tyrrell County, North Carolina;42416
1741;37179;-0.310957952044;37179;Union County, North Carolina;88098
1742;37181;0.24612893431799998;37181;Vance County, North Carolina;46825
1743;37183;0.20500645868400003;37183;Wake County, North Carolina;89678
1744;37185;0.33251012545700004;37185;Warren County, North Carolina;47703
1745;37187;0.15208503679399993;37187;Washington County, North Carolina;46383
1746;37189;0.015016163230999913;37189;Watauga County, North Carolina;56001
1747;37191;-0.11721258831100007;37191;Wayne County, North Carolina;53226
1748;37193;-0.551711840228;37193;Wilkes County, North Carolina;47008
1749;37195;0.05631367541800003;37195;Wilson County, North Carolina;53134
1750;37197;-0.615273775216;37197;Yadkin County, North Carolina;51659
1751;37199;-0.324836867863;37199;Yancey County, North Carolina;48354
1752;38001;-0.57048092869;38001;Adams County, North Dakota;74079
1753;38003;-0.296782790786;38003;Barnes County, North Dakota;73476
1754;38005;-0.04381443298900001;38005;Benson County, North Dakota;60150
1755;38007;-0.733108108108;38007;Billings County, North Dakota;103171
1756;38009;-0.508583066628;38009;Bottineau County, North Dakota;76169
1757;38011;-0.688524590164;38011;Bowman County, North Dakota;81056
1758;38013;-0.7381183317169999;38013;Burke County, North Dakota;78012
1759;38015;-0.46153517941800015;38015;Burleigh County, North Dakota;82451
1760;38017;-0.10718590988100002;38017;Cass County, North Dakota;73923
1761;38019;-0.44692737430199997;38019;Cavalier County, North Dakota;87130
1762;38021;-0.4658516020229999;38021;Dickey County, North Dakota;65936
1763;38023;-0.5197978096039999;38023;Divide County, North Dakota;94356
1764;38025;-0.6352887676219999;38025;Dunn County, North Dakota;108566
1765;38027;-0.357670221493;38027;Eddy County, North Dakota;71658
1766;38029;-0.743746809597;38029;Emmons County, North Dakota;63628
1767;38031;-0.524426133019;38031;Foster County, North Dakota;68515
1768;38033;-0.736730360934;38033;Golden Valley County, North Dakota;62040
1769;38035;-0.185015650769;38035;Grand Forks County, North Dakota;69126
1770;38037;-0.6693607641439999;38037;Grant County, North Dakota;69118
1771;38039;-0.4402566158779999;38039;Griggs County, North Dakota;66397
1772;38041;-0.685170499604;38041;Hettinger County, North Dakota;67315
1773;38043;-0.682621502209;38043;Kidder County, North Dakota;73103
1774;38045;-0.4609929078020001;38045;LaMoure County, North Dakota;76664
1775;38047;-0.733009708738;38047;Logan County, North Dakota;71264
1776;38049;-0.564570152586;38049;McHenry County, North Dakota;77042
1777;38051;-0.605762473647;38051;McIntosh County, North Dakota;60018
1778;38053;-0.645407052677;38053;McKenzie County, North Dakota;105197
1779;38055;-0.529581252401;38055;McLean County, North Dakota;71593
1780;38057;-0.679009640666;38057;Mercer County, North Dakota;74492
1781;38059;-0.5301344310799999;38059;Morton County, North Dakota;78220
1782;38061;-0.33424794213;38061;Mountrail County, North Dakota;94481
1783;38063;-0.2886658795749999;38063;Nelson County, North Dakota;64905
1784;38065;-0.7065868263469999;38065;Oliver County, North Dakota;75670
1785;38067;-0.49240219851299993;38067;Pembina County, North Dakota;68192
1786;38069;-0.4960396039600001;38069;Pierce County, North Dakota;52740
1787;38071;-0.32790341126899997;38071;Ramsey County, North Dakota;65207
1788;38073;-0.16098403107500003;38073;Ransom County, North Dakota;70527
1789;38075;-0.619920318725;38075;Renville County, North Dakota;76964
1790;38077;-0.3612600536190001;38077;Richland County, North Dakota;68405
1791;38079;0.24221736755799994;38079;Rolette County, North Dakota;48420
1792;38081;-0.19969666329599994;38081;Sargent County, North Dakota;71439
1793;38083;-0.7105943152449999;38083;Sheridan County, North Dakota;67993
1794;38085;0.426508071368;38085;Sioux County, North Dakota;56817
1795;38087;-0.7470725995312999;38087;Slope County, North Dakota;73023
1796;38089;-0.6581097812629999;38089;Stark County, North Dakota;86625
1797;38091;-0.178861788618;38091;Steele County, North Dakota;74802
1798;38093;-0.4248339706179999;38093;Stutsman County, North Dakota;67153
1799;38095;-0.376429199648;38095;Towner County, North Dakota;73550
1800;38097;-0.265010351967;38097;Traill County, North Dakota;71975
1801;38099;-0.40171692713999996;38099;Walsh County, North Dakota;67143
1802;38101;-0.4768623655109999;38101;Ward County, North Dakota;77417
1803;38103;-0.58418367347;38103;Wells County, North Dakota;63787
1804;38105;-0.6633410487670002;38105;Williams County, North Dakota;112332
1805;31001;-0.4504251442449999;31001;Adams County, Nebraska;67906
1806;31003;-0.7254658385099999;31003;Antelope County, Nebraska;61294
1807;31005;-0.8403041825099;31005;Arthur County, Nebraska;53697
1808;31007;-0.8641025641022;31007;Banner County, Nebraska;73819
1809;31009;-0.7763578274756;31009;Blaine County, Nebraska;55628
1810;31011;-0.657481688175;31011;Boone County, Nebraska;65395
1811;31013;-0.545473639992;31013;Box Butte County, Nebraska;62039
1812;31015;-0.7443082311739999;31015;Boyd County, Nebraska;52037
1813;31017;-0.7770740975302999;31017;Brown County, Nebraska;52971
1814;31019;-0.47536260194300006;31019;Buffalo County, Nebraska;68763
1815;31021;-0.406471757025;31021;Burt County, Nebraska;58179
1816;31023;-0.607562595809;31023;Butler County, Nebraska;69515
1817;31025;-0.39075263700500007;31025;Cass County, Nebraska;78702
1818;31027;-0.679128440367;31027;Cedar County, Nebraska;66675
1819;31029;-0.7833603457589;31029;Chase County, Nebraska;68623
1820;31031;-0.748215444516;31031;Cherry County, Nebraska;59894
1821;31033;-0.6364631210330001;31033;Cheyenne County, Nebraska;67912
1822;31035;-0.6400941809619999;31035;Clay County, Nebraska;64079
1823;31037;-0.41424968474100005;31037;Colfax County, Nebraska;62954
1824;31039;-0.597542627884;31039;Cuming County, Nebraska;60466
1825;31041;-0.7252687192569999;31041;Custer County, Nebraska;67536
1826;31043;-0.15484226477500002;31043;Dakota County, Nebraska;58042
1827;31045;-0.49580771380699995;31045;Dawes County, Nebraska;52282
1828;31047;-0.4500353523449999;31047;Dawson County, Nebraska;58570
1829;31049;-0.7052200614129999;31049;Deuel County, Nebraska;61419
1830;31051;-0.5411807580169998;31051;Dixon County, Nebraska;60666
1831;31053;-0.353299017314;31053;Dodge County, Nebraska;60727
1832;31055;0.013920585247000017;31055;Douglas County, Nebraska;75076
1833;31057;-0.7734457323495999;31057;Dundy County, Nebraska;64350
1834;31059;-0.5175408127819999;31059;Fillmore County, Nebraska;63371
1835;31061;-0.661231884058;31061;Franklin County, Nebraska;62948
1836;31063;-0.7213740458010001;31063;Frontier County, Nebraska;60884
1837;31065;-0.6958963282939999;31065;Furnas County, Nebraska;49626
1838;31067;-0.345341993099;31067;Gage County, Nebraska;60731
1839;31069;-0.6735653809979999;31069;Garden County, Nebraska;64789
1840;31071;-0.7210743801649999;31071;Garfield County, Nebraska;49621
1841;31073;-0.627;31073;Gosper County, Nebraska;66837
1842;31075;-0.8807106598982001;31075;Grant County, Nebraska;50685
1843;31077;-0.6017167381970001;31077;Greeley County, Nebraska;55279
1844;31079;-0.374900379729;31079;Hall County, Nebraska;61640
1845;31081;-0.589555283558;31081;Hamilton County, Nebraska;76052
1846;31083;-0.684576485462;31083;Harlan County, Nebraska;58301
1847;31085;-0.8647058823531999;31085;Hayes County, Nebraska;60683
1848;31087;-0.734722222222;31087;Hitchcock County, Nebraska;49580
1849;31089;-0.753765816429;31089;Holt County, Nebraska;59976
1850;31091;-0.7608695652171;31091;Hooker County, Nebraska;49139
1851;31093;-0.588235294118;31093;Howard County, Nebraska;63776
1852;31095;-0.453644314869;31095;Jefferson County, Nebraska;56231
1853;31097;-0.38420282788900006;31097;Johnson County, Nebraska;58029
1854;31099;-0.60734114744;31099;Kearney County, Nebraska;63029
1855;31101;-0.669961977187;31101;Keith County, Nebraska;57526
1856;31103;-0.8151750972766999;31103;Keya Paha County, Nebraska;53255
1857;31105;-0.666259168704;31105;Kimball County, Nebraska;55007
1858;31107;-0.6072395961579999;31107;Knox County, Nebraska;60625
1859;31109;0.000593206629000087;31109;Lancaster County, Nebraska;68815
1860;31111;-0.5814725022330001;31111;Lincoln County, Nebraska;63346
1861;31113;-0.8159645232819001;31113;Logan County, Nebraska;61133
1862;31115;-0.7198952879580001;31115;Loup County, Nebraska;64690
1863;31119;-0.562840355402;31119;Madison County, Nebraska;63604
1864;31117;-0.84965034965;31117;McPherson County, Nebraska;60991
1865;31121;-0.623954680334;31121;Merrick County, Nebraska;64468
1866;31123;-0.695290858726;31123;Morrill County, Nebraska;59489
1867;31125;-0.6110068793;31125;Nance County, Nebraska;58132
1868;31127;-0.429324546953;31127;Nemaha County, Nebraska;66523
1869;31129;-0.632141198328;31129;Nuckolls County, Nebraska;52910
1870;31131;-0.386866327792;31131;Otoe County, Nebraska;62221
1871;31133;-0.525875190259;31133;Pawnee County, Nebraska;61481
1872;31135;-0.734837799718;31135;Perkins County, Nebraska;68333
1873;31137;-0.7075287481020001;31137;Phelps County, Nebraska;64925
1874;31139;-0.745810055865;31139;Pierce County, Nebraska;64458
1875;31141;-0.587456396384;31141;Platte County, Nebraska;65010
1876;31143;-0.633569739953;31143;Polk County, Nebraska;71801
1877;31145;-0.7061845485089999;31145;Red Willow County, Nebraska;55814
1878;31147;-0.514457174032;31147;Richardson County, Nebraska;54272
1879;31149;-0.7780580075665999;31149;Rock County, Nebraska;62899
1880;31151;-0.254223149114;31151;Saline County, Nebraska;58214
1881;31153;-0.21785526028199997;31153;Sarpy County, Nebraska;83445
1882;31155;-0.46961690885099994;31155;Saunders County, Nebraska;74905
1883;31157;-0.48945663907899994;31157;Scotts Bluff County, Nebraska;60637
1884;31159;-0.460407531597;31159;Seward County, Nebraska;74105
1885;31161;-0.7430799220269999;31161;Sheridan County, Nebraska;55373
1886;31163;-0.518351577592;31163;Sherman County, Nebraska;58707
1887;31165;-0.74047954866;31165;Sioux County, Nebraska;56560
1888;31167;-0.639010189228;31167;Stanton County, Nebraska;67756
1889;31169;-0.575200918485;31169;Thayer County, Nebraska;63984
1890;31171;-0.811369509044;31171;Thomas County, Nebraska;67619
1891;31173;-0.05027106949200005;31173;Thurston County, Nebraska;58096
1892;31175;-0.6597605893190001;31175;Valley County, Nebraska;58706
1893;31177;-0.4504913076349999;31177;Washington County, Nebraska;79488
1894;31179;-0.49385026737900006;31179;Wayne County, Nebraska;68224
1895;31181;-0.6010669828090001;31181;Webster County, Nebraska;51164
1896;31183;-0.686274509804;31183;Wheeler County, Nebraska;65457
1897;31185;-0.560262148337;31185;York County, Nebraska;66961
1898;33001;-0.168243282456;33001;Belknap County, New Hampshire;77195
1899;33003;-0.05670440078400002;33003;Carroll County, New Hampshire;72875
1900;33005;0.12629016553;33005;Cheshire County, New Hampshire;73883
1901;33007;-0.09131432317300003;33007;Coos County, New Hampshire;54889
1902;33009;0.18975332068300005;33009;Grafton County, New Hampshire;79002
1903;33011;-0.002013085053000019;33011;Hillsborough County, New Hampshire;89871
1904;33013;0.030787245980999967;33013;Merrimack County, New Hampshire;80889
1905;33015;-0.05839501689900006;33015;Rockingham County, New Hampshire;101693
1906;33017;0.08572101651999997;33017;Strafford County, New Hampshire;76479
1907;33019;-0.026514637346999936;33019;Sullivan County, New Hampshire;68535
1908;34001;0.062323857080000045;34001;Atlantic County, New Jersey;73169
1909;34003;0.11988332269899993;34003;Bergen County, New Jersey;118911
1910;34005;0.1478142244650001;34005;Burlington County, New Jersey;99207
1911;34007;0.32369792729900004;34007;Camden County, New Jersey;81281
1912;34009;-0.198677002584;34009;Cape May County, New Jersey;77125
1913;34011;0.053415821041999934;34011;Cumberland County, New Jersey;64745
1914;34013;0.563600704451;34013;Essex County, New Jersey;88556
1915;34015;-0.004292279677999944;34015;Gloucester County, New Jersey;92613
1916;34017;0.518133300235;34017;Hudson County, New Jersey;84741
1917;34019;-0.13839222464700002;34019;Hunterdon County, New Jersey;136761
1918;34021;0.36168029887099995;34021;Mercer County, New Jersey;103873
1919;34023;0.19777972745500005;34023;Middlesex County, New Jersey;99135
1920;34025;-0.09464674419100005;34025;Monmouth County, New Jersey;115006
1921;34027;-0.04395856104899998;34027;Morris County, New Jersey;134252
1922;34029;-0.339987364788;34029;Ocean County, New Jersey;80400
1923;34031;0.21745223401499997;34031;Passaic County, New Jersey;81048
1924;34033;-0.15366187542799997;34033;Salem County, New Jersey;76882
1925;34035;0.12446758163700006;34035;Somerset County, New Jersey;135136
1926;34037;-0.302653669104;34037;Sussex County, New Jersey;103758
1927;34039;0.35476445518199995;34039;Union County, New Jersey;99659
1928;34041;-0.25601750546999996;34041;Warren County, New Jersey;87224
1929;35001;0.17818803013399998;35001;Bernalillo County, New Mexico;65694
1930;35003;-0.507411067194;35003;Catron County, New Mexico;48643
1931;35005;-0.364055756734;35005;Chaves County, New Mexico;55958
1932;35006;0.06796238244500002;35006;Cibola County, New Mexico;45819
1933;35007;-0.08556251185799996;35007;Colfax County, New Mexico;46267
1934;35009;-0.423662770103;35009;Curry County, New Mexico;56558
1935;35011;-0.47065337763;35011;De Baca County, New Mexico;48642
1936;35013;0.17956263343099993;35013;Doña Ana County, New Mexico;55341
1937;35015;-0.4157147979309999;35015;Eddy County, New Mexico;73267
1938;35017;0.07717881738299998;35017;Grant County, New Mexico;53524
1939;35019;0.20508568269700012;35019;Guadalupe County, New Mexico;43453
1940;35021;-0.294117647058;35021;Harding County, New Mexico;58852
1941;35023;-0.06862745098099998;35023;Hidalgo County, New Mexico;45510
1942;35025;-0.485289884277;35025;Lea County, New Mexico;71740
1943;35027;-0.401987353207;35027;Lincoln County, New Mexico;57962
1944;35028;0.20268456375799987;35028;Los Alamos County, New Mexico;118717
1945;35029;-0.03906142166999993;35029;Luna County, New Mexico;38142
1946;35031;0.39772016738000004;35031;McKinley County, New Mexico;42381
1947;35033;0.35858377933299995;35033;Mora County, New Mexico;36953
1948;35035;-0.29145447137900005;35035;Otero County, New Mexico;50866
1949;35037;-0.33577464788699996;35037;Quay County, New Mexico;40936
1950;35039;0.40299316042500005;35039;Rio Arriba County, New Mexico;50772
1951;35041;-0.41332194705400005;35041;Roosevelt County, New Mexico;48396
1952;35043;0.027344588015999982;35043;Sandoval County, New Mexico;73181
1953;35045;-0.33100976339099997;35045;San Juan County, New Mexico;64843
1954;35047;0.463984243106;35047;San Miguel County, New Mexico;41672
1955;35049;0.510230872406;35049;Santa Fe County, New Mexico;76949
1956;35051;-0.27256775199800004;35051;Sierra County, New Mexico;39582
1957;35053;0.10109532267600002;35053;Socorro County, New Mexico;54174
1958;35055;0.520435244161;35055;Taos County, New Mexico;50629
